Reaction	Flux
R_rxn03891_c	0.0
R_rxn03918_c	0.0
R_rxn02703_c	0.0
R_rxn00763_c_duplicate_2	0.0
R_rxn08901_c	0.0
R_rxn00428_c	0.0
R_rxn05360_c	0.0
R_rxn10255_c_duplicate_2	0.0
R_rxn20289_c_duplicate_2	0.0
R_rxn09296_c_duplicate_2	0.0
R_rxn01635_c_duplicate_2	0.0
R_rxn00670_c	0.0
R_rxn05374_c	0.0
R_rxn04598_c	0.0
R_rxn14293_c_duplicate_2	0.0
R_rxn07454_c_duplicate_2	0.0
R_rxn02916_c	0.0
R_rxn00527_c_duplicate_7	0.0
R_rxn05312_c	0.0
R_EX_cpd00028_e	0.0
R_rxn05467_c	-44.42756064465249
R_rxn05059_c	0.0
R_rxn01396_c_duplicate_3	0.0
R_rxn06160_c	0.0
R_EX_cpd03725_e	0.0
R_rxn01053_c_duplicate_2	0.0
R_rxn10225_c	0.0
R_rxn08295_c	0.0
R_rxn01069_c	0.0
R_rxn05389_c	0.0
R_rxn05466_c	0.0
R_rxn10042_c	0.0
R_rxn08851_c	0.0
R_rxn02404_c	0.051102531738281255
R_rxn00085_c_duplicate_9	0.0
R_rxn00830_c_duplicate_2	0.0
R_EX_cpd15302_c	0.0
R_rxn12638_c	0.0
R_rxn10199_c_duplicate_3	0.0
R_rxn00337_c_duplicate_3	0.6877084478946058
R_rxn02791_c_duplicate_2	0.0
R_rxn01129_c	0.0
R_rxn00680_c	0.0
R_rxn01241_c	0.0
R_rxn00543_c_duplicate_3	0.0
R_rxn00816_c	0.0
R_rxn02927_c	0.0
R_rxn07885_c_duplicate_2	0.0
R_rxn01218_c	0.0
R_rxn08310_c	0.09877739057779313
R_rxn10199_c	0.0
R_rxn00495_c	0.0
R_rxn11809_c_duplicate_4	0.0
R_EX_cpd00007_e	-1000.0
R_rxn07876_c_duplicate_2	0.0
R_rxn04726_c_duplicate_2	0.0
R_rxn01484_c	0.0
R_rxn00623_c	-0.15887428936772618
R_rxn09992_c_duplicate_2	0.0
R_rxn12191_c_duplicate_6	0.0
R_rxn39451_c	-0.28138587845059587
R_EX_cpd00041_e	0.0
R_rxn02339_c_duplicate_3	0.0
R_rxn00379_c_duplicate_4	0.0
R_rxn01961_c_duplicate_3	0.0
R_rxn11720_c	0.0
R_rxn00222_c	0.0
R_rxn21862_c	2.6265692710876463e-06
R_rxn00259_c	0.0
R_rxn02334_c	0.0
R_rxn05516_c_duplicate_2	0.0
R_rxn12432_c	0.0
R_rxn01115_c	0.0
R_rxn05381_c	0.0
R_rxn10344_c	0.0
R_rxn02804_c_duplicate_4	0.0
R_rxn08299_c_duplicate_2	0.0
R_rxn04726_c_duplicate_3	0.0
R_rxn05488_c	-0.09034166103194291
R_rxn00239_c	0.16451070840645168
R_rxn05425_c_duplicate_2	0.0
R_rxn00653_c_duplicate_5	0.0
R_rxn08527_c	0.0
R_rxn08118_c	0.0
R_rxn01029_c	0.0
R_rxn08802_c	0.0
R_rxn00671_c	0.0
R_rxn00469_c_duplicate_3	0.0
R_rxn12644_c_duplicate_2	0.0
R_rxn04113_c	0.0
R_rxn01434_c	0.21096797037730655
R_rxn01512_c	0.01152144610762596
R_rxn00763_c_duplicate_6	0.0
R_rxn02889_c	0.0
R_rxn02314_c_duplicate_3	0.0
R_rxn08814_c	0.0
R_rxn05557_c_duplicate_2	0.0
R_rxn01548_c_duplicate_2	0.0
R_rxn04139_c	0.0
R_rxn03904_c	0.018027458192110064
R_rxn01218_c_duplicate_3	0.0
R_rxn00912_c	0.0
R_rxn00794_c_duplicate_2	0.0
R_rxn08126_c	0.0
R_rxn04270_c	0.0
R_rxn00165_c_duplicate_2	0.0
R_rxn03084_c	0.29898835316387085
R_rxn00302_c	0.0005253138542175295
R_rxn03397_c	0.0
R_rxn02362_c	0.0
R_rxn08708_c	0.0
R_rxn05249_c_duplicate_3	0.0
R_rxn00775_c_duplicate_2	0.0
R_rxn14054_c_duplicate_3	0.0
R_rxn12644_c_duplicate_4	0.0
R_rxn02305_c	0.0
R_rxn03239_c	0.0
R_rxn02167_c	0.0
R_rxn00837_c	0.0
R_rxn11838_c_duplicate_5	0.0
R_rxn00678_c	0.0
R_rxn08797_c	0.0
R_rxn00947_c_duplicate_2	0.0
R_rxn01643_c	0.6877084478946058
R_rxn01462_c	-0.009192992448806761
R_rxn04736_c	0.0
R_rxn10053_c	0.29898835316387085
R_rxn05344_c	0.0
R_rxn03248_c_duplicate_5	0.0
R_rxn09310_c	0.0
R_rxn02166_c_duplicate_2	0.0
R_rxn02011_c	0.018027458192110064
R_rxn00497_c	0.0
R_rxn01516_c	0.0
R_rxn01986_c	0.0
R_rxn01480_c_duplicate_2	0.0
R_rxn03393_c	0.0
R_rxn07493_c	0.0
R_rxn06510_c_duplicate_3	0.0
R_rxn00985_c_duplicate_2	0.0
R_rxn00575_c_duplicate_2	0.0
R_rxn01521_c_duplicate_2	0.0
R_rxn05039_c	0.0
R_rxn03287_c	0.0
R_rxn06865_c_duplicate_2	0.0
R_rxn00747_c	-13.698998322699483
R_rxn12844_c_duplicate_5	0.0
R_rxn00375_c	-0.8355686196824748
R_rxn03136_c	0.2989883531638708
R_rxn00785_c	0.0
R_rxn12638_c_duplicate_3	0.0
R_rxn05455_c_duplicate_2	0.0
R_rxn12844_c_duplicate_4	0.0
R_rxn05442_c	0.0
R_rxn00539_c_duplicate_2	0.0
R_rxn12191_c_duplicate_2	0.0
R_rxn05305_c	0.0
R_rxn00404_c	0.0
R_rxn06438_c	0.324879924598119
R_rxn03137_c	0.38851176161247425
R_rxn02939_c	0.0
R_rxn05231_c	0.0
R_rxn10264_c	0.0
R_rxn01345_c	0.0
R_rxn02866_c_duplicate_2	0.0
R_rxn02166_c	0.0
R_rxn03164_c	0.018027458192110064
R_rxn02804_c_duplicate_2	0.0
R_rxn01670_c_duplicate_2	0.0
R_rxn04723_c	0.0
R_rxn08025_c_duplicate_5	0.0
R_rxn03901_c	0.018027458192110064
R_rxn00288_c_duplicate_4	0.0
R_rxn00743_c_duplicate_2	0.0
R_rxn00288_c_duplicate_6	0.0
R_rxn05248_c_duplicate_4	0.0
R_rxn12845_c	0.0
R_rxn21859_c	2.6265692710876463e-06
R_rxn02842_c_duplicate_2	0.0
R_rxn00974_c	0.0
R_rxn01300_c	0.0
R_rxn16573_c	2.6265692710876463e-06
R_rxn05367_c	0.0
R_rxn01973_c	0.28138587845059587
R_rxn02969_c	0.0
R_rxn05301_c	0.0
R_rxn03395_c	0.0
R_EX_cpd11416_c	0.0
R_rxn09449_c_duplicate_7	0.0
R_rxn12645_c_duplicate_2	0.0
R_rxn03481_c_duplicate_2	0.0
R_EX_cpd00080_e	0.0
R_rxn05441_c	0.0
R_rxn05251_c_duplicate_3	0.0
R_rxn01370_c	0.0
R_rxn12636_c_duplicate_5	0.0
R_rxn11834_c	0.0
R_rxn01461_c	-0.009192992448806761
R_rxn00658_c	0.0
R_rxn00029_c	0.0
R_rxn03536_c_duplicate_2	0.0
R_rxn00830_c	0.0
R_rxn05734_c_duplicate_3	0.0
R_rxn02762_c	0.0
R_rxn14089_c	0.0
R_rxn04908_c_duplicate_6	0.0
R_rxn05871_c_duplicate_5	0.0
R_rxn01544_c	0.0
R_rxn02270_c	0.0
R_rxn02831_c	0.0
R_rxn05734_c_duplicate_4	0.0
R_rxn02465_c	0.0
R_rxn03333_c_duplicate_5	0.0
R_rxn00428_c_duplicate_2	0.0
R_rxn07454_c	0.0
R_rxn03108_c	0.0
R_rxn00763_c	0.0
R_rxn00237_c	9.07429536718939
R_rxn00795_c	0.0
R_EX_cpd00030_e	-1000.0
R_rxn00085_c_duplicate_6	0.0
R_rxn01600_c	0.0
R_rxn08297_c_duplicate_2	0.0
R_rxn00790_c	0.29898835316387085
R_rxn02792_c	0.0
R_rxn01642_c_duplicate_2	0.0
R_rxn01851_c_duplicate_4	0.0
R_rxn05494_c_duplicate_2	0.0
R_rxn09114_c	0.0
R_rxn00913_c_duplicate_2	0.0
R_rxn11838_c_duplicate_2	0.0
R_rxn03481_c	0.0
R_rxn02201_c	0.0
R_rxn06570_c	0.0
R_rxn00336_c	6.113071738197868
R_rxn02283_c	-0.8355686196824748
R_rxn05248_c_duplicate_5	0.0
R_rxn02596_c_duplicate_2	0.0
R_rxn00369_c_duplicate_2	0.0
R_rxn12640_c_duplicate_5	0.0
R_rxn10113_c_duplicate_6	0.0
R_rxn00872_c_duplicate_2	0.0
R_rxn00527_c_duplicate_2	0.0
R_rxn00676_c_duplicate_4	0.0
R_rxn03883_c	0.0
R_rxn03282_c_duplicate_2	0.0
R_rxn01653_c	0.0
R_rxn00328_c	0.0
R_rxn05319_c	67.45320417840117
R_rxn00147_c_duplicate_2	0.0
R_rxn00484_c	0.0
R_rxn12645_c	0.0
R_rxn00358_c	0.0
R_rxn11725_c	0.0
R_rxn00946_c	-0.16761189146518707
R_rxn05437_c	0.0
R_rxn00048_c_duplicate_2	0.0
R_rxn12638_c_duplicate_2	0.0
R_rxn09199_c	0.0
R_rxn05219_c_duplicate_2	0.0
R_rxn01834_c_duplicate_3	0.0
R_rxn05307_c_duplicate_2	0.0
R_rxn03465_c	0.0
R_rxn00214_c	0.0
R_rxn05233_c	0.008838536925673483
R_rxn08583_c	0.0
R_rxn08809_c	0.0
R_rxn03242_c	0.0
R_rxn00472_c_duplicate_2	0.0
R_rxn05654_c_duplicate_4	0.0
R_rxn02911_c	0.0
R_rxn07885_c	0.0
R_rxn05349_c_duplicate_2	0.0
R_rxn08817_c	0.0
R_rxn05233_c_duplicate_2	0.0
R_rxn04598_c_duplicate_2	0.0
R_rxn02212_c	0.3067328153705713
R_rxn05451_c_duplicate_2	0.0
R_rxn00216_c	0.0
R_rxn01352_c	0.0
R_rxn00689_c	0.0
R_rxn00584_c	0.0
R_rxn05413_c_duplicate_2	0.0
R_rxn06510_c	0.0
R_rxn01459_c_duplicate_2	0.0
R_rxn04600_c	0.0
R_rxn11268_c	0.0
R_rxn01332_c_duplicate_2	0.0
R_rxn00882_c	0.0
R_rxn00952_c	0.0
R_rxn00915_c	0.0
R_rxn05494_c	0.0
R_rxn05682_c_duplicate_2	0.0
R_rxn05468_c	40.37155437662511
R_rxn05362_c	0.0
R_rxn08299_c	0.0
R_rxn09450_c_duplicate_7	0.0
R_rxn01102_c_duplicate_3	0.0
R_rxn00506_c_duplicate_2	0.0
R_rxn00055_c	0.0
R_rxn11834_c_duplicate_5	0.0
R_rxn09692_c_duplicate_2	0.0
R_rxn01459_c_duplicate_5	0.0
R_rxn01453_c	0.0
R_rxn06673_c	0.0
R_rxn10174_c	0.0
R_rxn03445_c	0.0
R_rxn11760_c	0.0
R_rxn02000_c	0.0
R_rxn01265_c	0.0
R_rxn05247_c_duplicate_3	0.0
R_rxn01646_c	0.0
R_rxn04840_c	0.0
R_rxn06078_c	0.0
R_rxn03333_c_duplicate_3	0.0
R_rxn09450_c_duplicate_4	0.0
R_rxn09448_c_duplicate_5	0.0
R_rxn04727_c	0.0
R_rxn00085_c_duplicate_4	0.0
R_rxn01446_c_duplicate_2	0.0
R_rxn03915_c	0.0
R_rxn00575_c	0.0
R_rxn00256_c_duplicate_2	0.0
R_rxn12639_c_duplicate_6	0.0
R_EX_cpd00205_e	-1000.0
R_rxn00011_c_duplicate_2	0.0
R_rxn11809_c_duplicate_2	0.0
R_EX_cpd00092_e	0.0
R_rxn01646_c_duplicate_2	0.0
R_rxn08975_c	25.518841102620737
R_rxn00077_c	0.001444613099099476
R_rxn00295_c	0.0
R_rxn12405_c	0.0
R_rxn05251_c_duplicate_2	0.0
R_rxn00189_c	0.0
R_rxn00935_c	0.0
R_EX_cpd00106_e	0.0
R_rxn05247_c	0.0
R_rxn05560_c	0.0
R_rxn03903_c	0.0
R_rxn08296_c_duplicate_2	0.0
R_rxn03040_c	0.0
R_rxn01446_c	0.0
R_rxn05561_c_duplicate_2	0.0
R_rxn05736_c	0.0
R_rxn08756_c	0.18099688847064974
R_rxn02107_c	0.0
R_rxn01143_c	0.0
R_rxn00500_c_duplicate_2	0.0
R_rxn05610_c	0.0
R_rxn14054_c	0.0
R_rxn02085_c	0.0
R_rxn08846_c	0.0
R_rxn02680_c_duplicate_2	0.0
R_rxn00543_c_duplicate_4	0.0
R_EX_cpd01012_e	0.0
R_rxn00676_c_duplicate_2	0.0
R_rxn05251_c_duplicate_5	0.0
R_rxn21858_c	2.6265692710876463e-06
R_rxn00908_c	0.0
R_rxn05345_c_duplicate_3	0.0
R_rxn02853_c	0.0
R_rxn00474_c_duplicate_2	0.0
R_rxn03933_c	0.0
R_rxn03618_c_duplicate_2	0.0
R_rxn02632_c	0.0
R_rxn10258_c_duplicate_2	0.0
R_rxn06538_c	0.015512658360968212
R_rxn02185_c_duplicate_3	0.0
R_rxn06160_c_duplicate_2	0.0
R_rxn11834_c_duplicate_3	0.0
R_rxn00119_c_duplicate_2	0.0
R_rxn07680_c_duplicate_2	0.0
R_rxn07261_c	0.0
R_rxn02339_c_duplicate_2	0.0
R_rxn02866_c	0.0
R_rxn08713_c	0.0
R_rxn03046_c	0.0
R_rxn00509_c	0.0
R_rxn02898_c_duplicate_3	0.0
R_rxn03175_c	0.0895234084486034
R_rxn03248_c	0.0
R_rxn01530_c	0.0
R_rxn01740_c_duplicate_2	-0.3067328153705713
R_rxn01682_c	0.0
R_rxn02761_c	0.0
R_rxn02475_c_duplicate_2	0.0
R_rxn00337_c_duplicate_4	0.0
R_rxn05350_c	0.0
R_rxn00173_c	0.0
R_rxn04413_c	0.0
R_rxn09105_c_duplicate_2	0.0
R_rxn06752_c	0.0
R_rxn00223_c	0.5071288234976146
R_rxn02406_c	0.0
R_rxn01211_c_duplicate_2	0.0
R_rxn03511_c	0.0
R_rxn05392_c_duplicate_2	0.0
R_rxn05443_c	0.0
R_rxn06436_c	0.3055716155719848
R_rxn01465_c_duplicate_2	-0.3182925778684833
R_rxn05608_c	0.0
R_rxn03483_c	0.0
R_rxn11723_c	0.0
R_rxn07900_c	0.0
R_rxn03248_c_duplicate_3	0.0
R_rxn10256_c	0.0
R_rxn00422_c	0.0
R_rxn10207_c	0.0
R_rxn05202_c_duplicate_2	0.0
R_rxn14138_c	0.0
R_rxn05456_c	0.0
R_rxn00649_c	0.0
R_rxn12646_c_duplicate_4	0.0
R_rxn08025_c_duplicate_4	0.0
R_rxn02853_c_duplicate_4	0.0
R_rxn03147_c	0.2989883531638708
R_rxn01647_c	0.0
R_rxn01761_c	0.0
R_rxn05221_c_duplicate_3	0.0
R_rxn12639_c_duplicate_5	0.0
R_rxn01157_c	0.0
R_rxn05313_c	0.947175404911515
R_rxn09210_c	0.0
R_rxn10266_c	0.0
R_rxn00539_c_duplicate_3	0.0
R_rxn00950_c	0.0
R_rxn03909_c	0.1990965773177147
R_rxn00192_c	0.0
R_rxn00782_c	0.0
R_rxn00423_c	0.039239129293661655
R_rxn04750_c	0.0
R_EX_cpd00179_e	0.0
R_rxn00735_c	0.0
R_rxn05561_c_duplicate_4	0.0
R_rxn05607_c_duplicate_2	0.0
R_rxn02949_c_duplicate_2	0.0
R_rxn10222_c	0.0
R_rxn01530_c_duplicate_7	0.0
R_rxn01225_c	0.0
R_rxn05177_c	0.0
R_rxn06444_c	0.15440242446659225
R_rxn00741_c_duplicate_2	0.0
R_rxn00650_c_duplicate_6	0.0
R_rxn09448_c_duplicate_2	0.0
R_rxn00902_c_duplicate_2	0.3816621979193379
R_rxn01670_c_duplicate_3	0.0
R_rxn01465_c	0.0
R_rxn02056_c	0.0
R_rxn12646_c_duplicate_3	0.0
R_rxn03333_c_duplicate_7	0.0
R_rxn05162_c	0.0
R_rxn12636_c	0.0
R_rxn10254_c_duplicate_2	0.0
R_rxn08796_c	0.0
R_rxn11726_c	0.0
R_rxn02473_c	0.0895234084486034
R_rxn10806_c_duplicate_3	0.0
R_rxn03462_c	0.0
R_rxn00214_c_duplicate_3	0.0
R_rxn00695_c	0.0
R_rxn03060_c	0.0
R_rxn00947_c_duplicate_3	0.0
R_rxn00781_c	26.6300460346077
R_rxn01225_c_duplicate_2	0.0
R_rxn00332_c	0.0
R_rxn00140_c	0.0
R_rxn03849_c	0.0
R_rxn00817_c_duplicate_2	0.0
R_rxn00991_c	0.0
R_rxn01192_c	0.0
R_rxn06760_c	0.0
R_rxn00148_c_duplicate_2	11.135660342305401
R_rxn00711_c	0.0
R_rxn01504_c_duplicate_2	0.0
R_rxn00653_c	0.0
R_rxn09449_c_duplicate_3	0.0
R_rxn10131_c	0.0
R_rxn11809_c	0.0
R_rxn05154_c_duplicate_2	0.0
R_rxn01649_c	0.0
R_rxn02277_c	2.6265692710876463e-06
R_rxn12640_c_duplicate_3	0.0
R_EX_cpd00794_e	0.0
R_rxn00543_c_duplicate_6	0.0
R_rxn00058_c	0.0
R_rxn00708_c	0.0
R_rxn03433_c	0.0
R_rxn00910_c	0.0
R_rxn03610_c	0.0
R_rxn05654_c_duplicate_2	0.0
R_rxn01639_c_duplicate_2	0.0
R_rxn05154_c	0.0
R_rxn04133_c	0.0
R_rxn00001_c	8.021121840339204
R_rxn08087_c	0.09877739057779313
R_rxn10121_c	0.0
R_rxn05613_c_duplicate_2	0.0
R_rxn00186_c	0.0
R_rxn00145_c	0.0
R_rxn02406_c_duplicate_2	0.0
R_rxn08709_c	0.0
R_rxn05376_c	0.0
R_rxn12633_c_duplicate_6	0.0
R_rxn01480_c_duplicate_3	0.0
R_rxn05516_c	0.0
R_rxn01161_c	0.0
R_rxn04726_c_duplicate_4	0.0
R_rxn10126_c	0.0
R_rxn01507_c_duplicate_2	0.0
R_rxn00058_c_duplicate_3	0.0
R_rxn00178_c_duplicate_5	1.2627231770753862
R_rxn03002_c	0.0
R_EX_cpd00971_e	-1000.0
R_rxn05409_c	0.0
R_rxn12565_c	0.0
R_rxn02484_c	0.0
R_rxn07431_c	0.0
R_rxn09265_c_duplicate_2	0.0
R_rxn01000_c_duplicate_2	0.0
R_rxn00503_c_duplicate_2	0.0
R_rxn03245_c_duplicate_2	0.0
R_rxn02819_c	0.0
R_rxn02936_c	0.0
R_rxn00802_c	0.21096797037730655
R_rxn05501_c	0.0
R_rxn00708_c_duplicate_2	0.0
R_rxn00988_c_duplicate_8	0.0
R_rxn01509_c	0.0
R_rxn03482_c_duplicate_4	0.0
R_rxn00159_c	0.0
R_rxn03194_c_duplicate_3	0.0
R_rxn03481_c_duplicate_5	0.0
R_rxn04726_c_duplicate_7	0.0
R_rxn05421_c	0.0
R_rxn02360_c	0.0
R_rxn12846_c_duplicate_2	0.0
R_rxn10338_c	0.0
R_rxn08620_c	0.0
R_rxn01499_c	0.0
R_rxn08971_c	0.0
R_rxn05346_c_duplicate_3	0.0
R_rxn00616_c	0.0
R_rxn01152_c	0.0
R_rxn09692_c	0.0
R_rxn08546_c	0.0
R_rxn00248_c	0.0
R_EX_cpd02701_c	2.6265692710876463e-06
R_rxn02693_c	0.0
R_rxn00608_c_duplicate_4	0.0
R_rxn09104_c_duplicate_2	0.0
R_rxn00293_c_duplicate_3	0.0
R_rxn00410_c_duplicate_2	0.0
R_rxn12636_c_duplicate_6	0.0
R_rxn05345_c_duplicate_2	0.0
R_rxn08812_c	0.0
R_EX_cpd01092_e	0.0
R_rxn02897_c	0.0
R_rxn04453_c	0.0
R_rxn01019_c	0.21096797037730655
R_rxn06729_c	0.051102531738281255
R_rxn05394_c	0.0
R_rxn09201_c	0.09877739057779313
R_rxn05126_c_duplicate_2	0.0
R_rxn40037_c	0.28138587845059587
R_rxn05872_c_duplicate_7	0.0
R_rxn02889_c_duplicate_3	0.0
R_rxn00060_c	0.0
R_rxn05361_c	0.0
R_rxn00147_c	0.0
R_rxn01268_c	0.11210063216041721
R_rxn05454_c	0.0
R_rxn12636_c_duplicate_3	0.0
R_rxn03841_c	0.0005253138542175295
R_rxn09692_c_duplicate_4	0.0
R_rxn10042_c_duplicate_4	0.0
R_rxn08333_c	0.0
R_rxn00835_c_duplicate_2	0.0
R_rxn02305_c_duplicate_2	0.0
R_rxn00288_c_duplicate_5	0.0
R_rxn03273_c	0.0
R_rxn02161_c	0.0
R_EX_cpd00082_e	0.0
R_rxn10113_c_duplicate_2	0.0
R_rxn04031_c	0.0
R_rxn00771_c	0.0
R_rxn01515_c	0.0
R_rxn07680_c	0.0
R_rxn07056_c_duplicate_3	0.0
R_rxn03917_c	0.0
R_rxn05593_c	0.0
R_rxn01334_c	0.0
R_rxn09240_c	0.0
R_rxn07488_c	0.0
R_rxn01671_c	0.0
R_rxn09562_c	0.0
R_rxn03923_c	0.0
R_rxn10162_c_duplicate_4	0.0
R_rxn05127_c	0.0
R_rxn00541_c	0.0
R_EX_cpd04097_e	-1000.0
R_rxn02170_c	0.0
R_rxn05346_c_duplicate_2	0.0
R_rxn10060_c	0.0
R_rxn03538_c	0.0
R_rxn00141_c	2.6265692710876463e-06
R_rxn05349_c	0.0
R_rxn05452_c	0.0
R_rxn05350_c_duplicate_3	0.0
R_rxn00917_c	0.1304400347242236
R_rxn02285_c	-0.018027458192110064
R_rxn00920_c	0.0
R_rxn05343_c_duplicate_3	0.0
R_rxn05170_c	0.0
R_rxn06870_c	0.0
R_rxn01799_c	0.0
R_rxn02261_c_duplicate_2	0.0
R_rxn05582_c_duplicate_2	0.0
R_rxn05195_c	0.0
R_rxn02791_c	0.0
R_rxn02458_c	0.0
R_rxn06777_c_duplicate_2	0.0
R_rxn02680_c_duplicate_5	0.0
R_rxn02507_c	0.039704444889345485
R_rxn00800_c	0.2580717268882506
R_rxn12847_c_duplicate_4	0.0
R_rxn38837_c	0.0
R_rxn12635_c_duplicate_6	0.0
R_rxn02090_c	0.0
R_rxn07875_c	0.0
R_rxn05561_c	0.0
R_rxn03005_c	-0.7035380869915309
R_rxn04597_c	0.0
R_rxn02130_c	0.0
R_rxn04908_c_duplicate_7	0.0
R_rxn11663_c	0.0
R_rxn10266_c_duplicate_2	0.0
R_rxn00713_c_duplicate_2	0.0
R_rxn02949_c	0.0
R_rxn05049_c_duplicate_2	0.0
R_rxn06437_c	0.1659653011033077
R_rxn05871_c_duplicate_3	0.0
R_EX_cpd00204_c	0.0
R_EX_cpd01030_e	0.0
R_rxn00943_c	0.08380594573259353
R_rxn10161_c	0.0
R_rxn05551_c	0.0
R_rxn12634_c	0.0
R_rxn12638_c_duplicate_4	0.0
R_rxn00775_c	0.0
R_rxn05408_c	0.0
R_rxn00712_c	0.0
R_rxn01115_c_duplicate_2	0.5135983249329166
R_rxn00650_c_duplicate_4	0.0
R_rxn00789_c	0.0895234084486034
R_rxn00181_c	0.0
R_EX_cpd00149_e	-1000.0
R_rxn05398_c	0.0
R_rxn01297_c	0.0
R_rxn14264_c	0.0
R_rxn10205_c	0.0
R_rxn00727_c	0.0
R_rxn12846_c_duplicate_4	0.0
R_rxn08295_c_duplicate_2	0.0
R_rxn08803_c	0.0
R_rxn05012_c	0.0
R_rxn12844_c_duplicate_3	0.0
R_rxn00113_c	0.5292605482457898
R_rxn05383_c	0.0
R_rxn03437_c	0.0
R_rxn02782_c	0.0
R_rxn11834_c_duplicate_4	0.0
R_rxn02503_c_duplicate_2	0.0
R_rxn04726_c	0.0
R_rxn08818_c	0.0
R_rxn05251_c_duplicate_4	0.0
R_rxn00743_c	0.0
R_rxn03872_c	0.0
R_rxn03446_c	0.0
R_rxn05289_c_duplicate_2	0.23882524236324637
R_rxn01454_c	0.0
R_rxn02405_c_duplicate_2	0.0
R_rxn37569_c	1.5225345757170157
R_rxn01548_c	0.0
R_rxn04654_c	0.0
R_rxn03095_c	0.0
R_rxn09448_c_duplicate_4	0.0
R_rxn00988_c	0.0
R_rxn08798_c	0.0
R_rxn05401_c	0.0
R_rxn01480_c	0.0
R_rxn00132_c_duplicate_3	0.0
R_rxn02290_c	0.0
R_rxn06515_c	0.0
R_rxn09205_c	0.0
R_rxn08839_c	0.0
R_rxn21863_c	2.6265692710876463e-06
R_rxn00202_c	0.0
R_rxn03243_c	0.0
R_rxn10262_c	0.0
R_rxn00615_c	0.0
R_rxn05393_c	0.0
R_rxn00851_c	0.018027458192110064
R_rxn05734_c	0.0
R_rxn09111_c	0.0
R_rxn04908_c_duplicate_3	0.0
R_rxn01851_c_duplicate_2	0.0
R_rxn03167_c	0.0
R_rxn10770_c_duplicate_4	0.0
R_rxn10265_c	0.0
R_rxn00183_c_duplicate_2	0.0
R_rxn01362_c	0.0
R_rxn04841_c	0.0
R_rxn03884_c	0.0
R_rxn00130_c	0.0
R_rxn05006_c	0.0
R_rxn07435_c	-0.26121845163477614
R_rxn21861_c	2.6265692710876463e-06
R_EX_cpd00060_e	0.0
R_rxn12646_c_duplicate_6	0.0
R_rxn05387_c	0.0
R_rxn00902_c	0.0
R_rxn00650_c_duplicate_3	0.0
R_rxn06723_c	0.051102531738281255
R_rxn00627_c	0.5071288234976146
R_rxn02687_c_duplicate_2	0.0
R_rxn00715_c_duplicate_2	0.0
R_rxn03366_c	0.0
R_rxn03249_c	0.0
R_rxn01241_c_duplicate_2	5.65526703458899
R_rxn05359_c	0.0
R_rxn07734_c	0.0
R_rxn11584_c	0.0
R_rxn04278_c	0.0
R_rxn05040_c_duplicate_2	0.0
R_rxn08764_c	0.0
R_rxn08619_c	0.0
R_rxn07720_c	0.0
R_rxn01924_c	0.0
R_rxn05647_c_duplicate_2	0.0
R_rxn00799_c	0.0
R_rxn00347_c_duplicate_2	0.0
R_rxn05567_c	0.0
R_EX_cpd00307_e	0.0
R_rxn02898_c	0.0
R_rxn02907_c	0.0
R_rxn01138_c_duplicate_2	0.0
R_rxn05151_c	0.0
R_rxn04043_c	0.0
R_rxn05305_c_duplicate_4	0.0
R_rxn00206_c_duplicate_2	0.0
R_rxn04736_c_duplicate_2	0.0
R_rxn00467_c	-0.2201609628261133
R_rxn01343_c	0.0
R_rxn00715_c	0.0
R_rxn01044_c	0.0
R_rxn10228_c	0.0
R_rxn02213_c	0.0
R_rxn05457_c_duplicate_2	-0.10220506347656251
R_rxn01201_c_duplicate_2	0.0
R_rxn00508_c	0.0
R_rxn01706_c	0.0
R_rxn00299_c	0.0
R_rxn00002_c_duplicate_4	0.0
R_rxn12845_c_duplicate_5	0.0
R_rxn12644_c_duplicate_6	0.0
R_rxn00808_c	0.0
R_rxn00543_c_duplicate_5	0.0
R_rxn08433_c	0.0
R_rxn12633_c_duplicate_4	0.0
R_rxn00500_c	0.0
R_rxn05508_c	0.0
R_rxn07230_c	0.0
R_rxn00903_c	4.825792526557384
R_rxn01200_c_duplicate_2	0.0
R_rxn02811_c_duplicate_2	0.0
R_rxn30509_c	-0.10177146834974327
R_rxn06937_c	0.0
R_rxn07433_c	0.0
R_rxn09240_c_duplicate_3	0.0
R_rxn09110_c	0.0
R_rxn01219_c	0.0
R_rxn00272_c	0.0
R_rxn05614_c	0.0
R_rxn00985_c	0.0
R_rxn00653_c_duplicate_3	0.0
R_rxn02911_c_duplicate_2	0.0
R_rxn00225_c	0.0
R_rxn04132_c	0.0
R_rxn08801_c	0.0
R_EX_cpd00036_e	0.0
R_rxn00124_c_duplicate_2	0.0
R_rxn01827_c	0.0
R_rxn00101_c_duplicate_2	0.0
R_rxn00604_c_duplicate_2	0.0
R_rxn00527_c_duplicate_6	0.0
R_rxn05496_c	0.0
R_rxn03378_c	0.0
R_rxn01100_c	-27.137174858105315
R_rxn03052_c	0.0
R_EX_cpd00069_e	0.0
R_rxn01218_c_duplicate_2	0.0
R_rxn10770_c_duplicate_2	0.0
R_rxn12191_c	0.0
R_rxn20643_c	0.0
R_rxn00256_c_duplicate_3	0.0
R_rxn11040_c	0.0
R_rxn00611_c	-0.18258333631038665
R_rxn01834_c_duplicate_2	0.0
R_rxn00674_c	0.0
R_rxn00798_c	0.0
